house_number,plant_name,planting_date,date,time,indoor_temperature,indoor_humidity,outdoor_temperature,outdoor_humidity,wind_direction,wind_direction,wind_speed,wind_speed,inner_left_window_top_opening,inner_left_window_bottom_opening,inner_right_window_top_opening,inner_right_window_bottom_opening,outer_left_window_top_opening,outer_left_window_bottom_opening,outer_right_window_top_opening,outer_right_window_bottom_opening,temperature,humidity,solar_irradiance,solar_time,rain_per_hour,snow_per_hour
,,,2025-08-26,11:15:00,25.4,94.8,,,,23,,2.34,,,,,,,,,25.06,90.58,0.23,0.0,0.08,0.0
,,,2025-08-26,11:20:09,25.4,94.8,,,,24,,2.35,,,,,,,,,25.11,90.47,0.25,0.0,0.07,0.0
,,,2025-08-26,11:25:07,25.3,95.1,,,,24,,2.36,,,,,,,,,25.15,90.36,0.26,0.0,0.06,0.0
,,,2025-08-26,11:30:05,25.3,94.3,,,,24,,2.37,,,,,,,,,25.2,90.27,0.28,0.0,0.05,0.0
,,,2025-08-26,11:35:04,25.5,94.7,,,,24,,2.38,,,,,,,,,25.24,90.19,0.3,0.0,0.04,0.0
,,,2025-08-26,11:40:02,25.4,95.1,,,,24,,2.39,,,,,,,,,25.27,90.13,0.32,0.0,0.03,0.0
,,,2025-08-26,11:45:00,25.5,95.1,,,,25,,2.39,,,,,,,,,25.31,90.07,0.34,0.0,0.02,0.0
,,,2025-08-26,11:50:09,25.6,95.3,,,,25,,2.4,,,,,,,,,25.34,90.03,0.35,0.0,0.01,0.0
,,,2025-08-26,11:55:07,25.7,94.4,,,,25,,2.4,,,,,,,,,25.37,90.01,0.37,0.0,0.0,0.0
,,,2025-08-26,12:00:06,25.8,94.3,,,,25,,2.4,,,,,,,,,25.4,90.0,0.38,0.0,0.0,0.0
,,,2025-08-26,12:05:04,26.2,95.2,,,,25,,2.4,,,,,,,,,25.43,90.0,0.39,0.0,0.0,0.0
,,,2025-08-26,12:10:02,26.7,94.9,,,,24,,2.39,,,,,,,,,25.45,90.02,0.4,0.0,0.0,0.0
,,,2025-08-26,12:15:01,27.1,94.4,,,,24,,2.38,,,,,,,,,25.48,90.04,0.4,0.0,0.0,0.0
,,,2025-08-26,12:20:09,27.5,93.8,,,,23,,2.37,,,,,,,,,25.5,90.07,0.41,0.0,0.0,0.0
,,,2025-08-26,12:25:18,27.7,92.1,,,,23,,2.35,,,,,,,,,25.53,90.1,0.42,0.0,0.0,0.0
,,,2025-08-26,12:30:06,28.2,92.0,,,,22,,2.34,,,,,,,,,25.55,90.12,0.42,0.0,0.0,0.0
,,,2025-08-26,12:35:04,28.6,92.3,,,,22,,2.33,,,,,,,,,25.57,90.14,0.42,0.0,0.0,0.0
,,,2025-08-26,12:40:02,28.8,91.7,,,,22,,2.31,,,,,,,,,25.6,90.15,0.43,0.0,0.0,0.0
,,,2025-08-26,12:45:01,29.0,90.4,,,,21,,2.3,,,,,,,,,25.62,90.14,0.43,0.0,0.0,0.0
,,,2025-08-26,12:50:10,28.8,90.5,,,,21,,2.3,,,,,,,,,25.64,90.12,0.44,0.0,0.0,0.0
,,,2025-08-26,12:55:08,28.7,90.1,,,,20,,2.3,,,,,,,,,25.67,90.07,0.44,0.0,0.0,0.0
,,,2025-08-26,13:00:06,28.7,90.7,,,,20,,2.3,,,,,,,,,25.7,90.0,0.45,0.0,0.0,0.0
,,,2025-08-26,13:05:05,28.7,90.1,,,,20,,2.32,,,,,,,,,25.73,89.9,0.46,0.0,0.0,0.0
,,,2025-08-26,13:10:03,28.5,89.1,,,,20,,2.37,,,,,,,,,25.76,89.77,0.47,0.0,0.0,0.0
,,,2025-08-26,13:15:01,28.3,89.3,,,,21,,2.45,,,,,,,,,25.8,89.62,0.48,0.0,0.0,0.0
,,,2025-08-26,13:20:00,28.2,90.2,,,,21,,2.54,,,,,,,,,25.84,89.44,0.49,0.0,0.0,0.0
,,,2025-08-26,13:25:19,28.3,89.8,,,,21,,2.65,,,,,,,,,25.89,89.23,0.5,0.0,0.0,0.0
,,,2025-08-26,13:30:07,28.5,90.0,,,,22,,2.76,,,,,,,,,25.94,88.99,0.51,0.0,0.0,0.0
,,,2025-08-26,13:35:05,28.8,89.0,,,,22,,2.88,,,,,,,,,25.99,88.72,0.53,0.0,0.0,0.0
,,,2025-08-26,13:40:04,29.2,86.4,,,,22,,2.99,,,,,,,,,26.06,88.43,0.54,0.0,0.0,0.0
,,,2025-08-26,13:45:02,29.6,85.7,,,,22,,3.09,,,,,,,,,26.13,88.11,0.56,0.0,0.0,0.0
,,,2025-08-26,13:50:00,29.8,85.5,,,,23,,3.18,,,,,,,,,26.21,87.77,0.57,0.0,0.0,0.0
,,,2025-08-26,13:55:09,29.8,86.4,,,,23,,3.25,,,,,,,,,26.3,87.4,0.59,0.0,0.0,0.0
,,,2025-08-26,14:00:07,29.5,83.8,,,,23,,3.3,,,,,,,,,26.4,87.0,0.61,0.0,0.0,0.0
,,,2025-08-26,14:05:06,29.5,83.7,,,,23,,3.33,,,,,,,,,26.51,86.58,0.65,0.01,0.0,0.0
,,,2025-08-26,14:10:04,29.3,86.3,,,,23,,3.34,,,,,,,,,26.63,86.14,0.71,0.03,0.0,0.0
,,,2025-08-26,14:15:02,29.4,85.5,,,,23,,3.34,,,,,,,,,26.75,85.68,0.8,0.07,0.0,0.0
,,,2025-08-26,14:20:01,29.5,86.1,,,,23,,3.34,,,,,,,,,26.88,85.22,0.91,0.11,0.0,0.0
,,,2025-08-26,14:25:20,30.6,83.9,,,,23,,3.33,,,,,,,,,27.0,84.75,1.03,0.17,0.0,0.0
,,,2025-08-26,14:30:08,32.0,77.2,,,,23,,3.32,,,,,,,,,27.12,84.29,1.16,0.22,0.0,0.0
,,,2025-08-26,14:35:06,32.7,77.1,,,,23,,3.3,,,,,,,,,27.23,83.85,1.28,0.28,0.0,0.0
,,,2025-08-26,14:40:04,33.2,75.4,,,,23,,3.29,,,,,,,,,27.34,83.42,1.4,0.34,0.0,0.0
,,,2025-08-26,14:45:03,33.8,71.5,,,,23,,3.28,,,,,,,,,27.43,83.01,1.5,0.39,0.0,0.0
,,,2025-08-26,14:50:01,34.4,74.2,,,,23,,3.28,,,,,,,,,27.5,82.64,1.58,0.44,0.0,0.0
,,,2025-08-26,14:55:21,34.9,68.9,,,,23,,3.28,,,,,,,,,27.56,82.3,1.64,0.48,0.0,0.0
,,,2025-08-26,15:00:08,34.9,69.6,,,,23,,3.3,,,,,,,,,27.6,82.0,1.66,0.5,0.0,0.0
,,,2025-08-26,15:05:07,34.3,69.7,,,,23,,3.33,,,,,,,,,27.61,81.75,1.66,0.51,0.0,0.0
,,,2025-08-26,15:10:05,34.3,70.9,,,,23,,3.38,,,,,,,,,27.61,81.55,1.66,0.51,0.0,0.0
,,,2025-08-26,15:15:03,35.2,66.8,,,,23,,3.45,,,,,,,,,27.58,81.38,1.67,0.49,0.0,0.0
,,,2025-08-26,15:20:02,35.4,64.9,,,,24,,3.53,,,,,,,,,27.54,81.25,1.66,0.47,0.0,0.0
,,,2025-08-26,15:25:00,35.6,65.1,,,,24,,3.61,,,,,,,,,27.49,81.15,1.66,0.44,0.0,0.0
,,,2025-08-26,15:30:09,35.0,66.0,,,,24,,3.69,,,,,,,,,27.44,81.08,1.66,0.4,0.0,0.0
,,,2025-08-26,15:35:07,34.3,70.6,,,,24,,3.78,,,,,,,,,27.37,81.04,1.65,0.37,0.0,0.0
,,,2025-08-26,15:40:06,34.3,69.0,,,,24,,3.85,,,,,,,,,27.31,81.01,1.65,0.34,0.0,0.0
,,,2025-08-26,15:45:04,33.8,68.5,,,,25,,3.92,,,,,,,,,27.25,81.0,1.64,0.32,0.0,0.0
,,,2025-08-26,15:50:02,33.5,70.6,,,,25,,3.96,,,,,,,,,27.19,80.99,1.63,0.3,0.0,0.0
,,,2025-08-26,15:55:00,33.5,70.1,,,,25,,3.99,,,,,,,,,27.14,81.0,1.63,0.29,0.0,0.0
,,,2025-08-26,16:00:09,33.5,68.7,,,,25,,4.0,,,,,,,,,27.1,81.0,1.62,0.3,0.0,0.0
,,,2025-08-26,16:05:08,33.2,71.6,,,,25,,3.98,,,,,,,,,27.07,81.0,1.61,0.32,0.0,0.0
,,,2025-08-26,16:10:06,32.7,71.4,,,,25,,3.93,,,,,,,,,27.06,81.0,1.61,0.36,0.0,0.0
,,,2025-08-26,16:15:04,32.8,72.1,,,,25,,3.85,,,,,,,,,27.06,81.0,1.6,0.41,0.0,0.0
,,,2025-08-26,16:20:03,33.2,70.9,,,,24,,3.76,,,,,,,,,27.07,81.0,1.6,0.46,0.0,0.0
,,,2025-08-26,16:25:01,34.0,70.2,,,,24,,3.66,,,,,,,,,27.09,81.0,1.59,0.52,0.0,0.0
,,,2025-08-26,16:30:10,34.4,67.9,,,,24,,3.55,,,,,,,,,27.12,81.0,1.58,0.58,0.0,0.0
,,,2025-08-26,16:35:08,35.3,65.3,,,,24,,3.43,,,,,,,,,27.16,80.99,1.58,0.64,0.0,0.0
,,,2025-08-26,16:40:06,35.2,64.7,,,,24,,3.32,,,,,,,,,27.2,80.99,1.57,0.7,0.0,0.0
,,,2025-08-26,16:45:05,34.7,66.7,,,,23,,3.22,,,,,,,,,27.25,80.99,1.56,0.74,0.0,0.0
,,,2025-08-26,16:50:03,33.6,69.3,,,,23,,3.12,,,,,,,,,27.3,80.99,1.54,0.78,0.0,0.0
,,,2025-08-26,16:55:01,32.8,71.0,,,,23,,3.05,,,,,,,,,27.35,80.99,1.52,0.8,0.0,0.0
,,,2025-08-26,17:00:00,32.0,73.6,,,,23,,3.0,,,,,,,,,27.4,81.0,1.5,0.8,0.0,0.0
,,,2025-08-26,17:05:09,31.3,75.7,,,,23,,2.97,,,,,,,,,27.45,81.01,1.47,0.79,0.0,0.0
,,,2025-08-26,17:10:07,31.2,75.8,,,,23,,2.96,,,,,,,,,27.5,81.02,1.43,0.78,0.0,0.0
,,,2025-08-26,17:15:05,32.8,72.5,,,,23,,2.95,,,,,,,,,27.55,81.04,1.37,0.78,0.0,0.0
,,,2025-08-26,17:20:03,33.6,70.0,,,,24,,2.95,,,,,,,,,27.6,81.08,1.31,0.77,0.0,0.0
,,,2025-08-26,17:25:02,33.0,72.3,,,,24,,2.96,,,,,,,,,27.64,81.12,1.25,0.76,0.0,0.0
,,,2025-08-26,17:30:00,33.3,71.7,,,,24,,2.97,,,,,,,,,27.68,81.18,1.18,0.75,0.0,0.0
,,,2025-08-26,17:35:09,34.0,68.8,,,,24,,2.97,,,,,,,,,27.7,81.26,1.1,0.74,0.0,0.0
,,,2025-08-26,17:40:07,33.6,70.4,,,,24,,2.97,,,,,,,,,27.72,81.36,1.03,0.73,0.0,0.0
,,,2025-08-26,17:45:05,32.9,72.1,,,,25,,2.95,,,,,,,,,27.73,81.48,0.96,0.73,0.0,0.0
,,,2025-08-26,17:50:04,32.8,73.0,,,,25,,2.92,,,,,,,,,27.73,81.62,0.89,0.72,0.0,0.0
,,,2025-08-26,17:55:02,33.5,71.1,,,,25,,2.87,,,,,,,,,27.72,81.8,0.83,0.71,0.0,0.0
,,,2025-08-26,18:00:00,33.8,69.9,,,,25,,2.8,,,,,,,,,27.7,82.0,0.78,0.7,0.0,0.0
,,,2025-08-26,18:05:09,33.9,69.4,,,,25,,2.72,,,,,,,,,27.66,82.24,0.73,0.69,0.0,0.0
,,,2025-08-26,18:10:07,33.8,70.0,,,,25,,2.63,,,,,,,,,27.61,82.5,0.68,0.68,0.0,0.0
,,,2025-08-26,18:15:06,33.2,71.0,,,,25,,2.55,,,,,,,,,27.55,82.79,0.64,0.68,0.0,0.0
,,,2025-08-26,18:20:04,32.7,73.1,,,,25,,2.47,,,,,,,,,27.49,83.1,0.59,0.67,0.0,0.0
,,,2025-08-26,18:25:02,32.1,74.9,,,,25,,2.38,,,,,,,,,27.41,83.44,0.54,0.66,0.0,0.0
,,,2025-08-26,18:30:01,31.7,76.1,,,,25,,2.3,,,,,,,,,27.33,83.78,0.5,0.65,0.0,0.0
,,,2025-08-26,18:35:10,30.9,78.8,,,,25,,2.22,,,,,,,,,27.24,84.14,0.45,0.64,0.0,0.0
,,,2025-08-26,18:40:08,30.5,80.5,,,,25,,2.13,,,,,,,,,27.15,84.51,0.41,0.63,0.0,0.0
,,,2025-08-26,18:45:06,30.2,81.6,,,,25,,2.05,,,,,,,,,27.06,84.88,0.37,0.62,0.0,0.0
,,,2025-08-26,18:50:04,29.8,82.7,,,,25,,1.97,,,,,,,,,26.97,85.26,0.33,0.62,0.0,0.0
,,,2025-08-26,18:55:03,29.5,84.0,,,,25,,1.88,,,,,,,,,26.88,85.63,0.29,0.61,0.0,0.0
,,,2025-08-26,19:00:01,29.3,85.6,,,,25,,1.8,,,,,,,,,26.8,86.0,0.26,0.6,0.0,0.0
,,,2025-08-26,19:05:10,28.9,85.8,,,,25,,1.72,,,,,,,,,26.72,86.36,0.23,0.58,0.0,0.0
,,,2025-08-26,19:10:08,28.8,86.3,,,,25,,1.63,,,,,,,,,26.65,86.72,0.2,0.54,0.0,0.0
,,,2025-08-26,19:15:06,28.5,87.1,,,,25,,1.55,,,,,,,,,26.57,87.07,0.17,0.49,0.0,0.0
,,,2025-08-26,19:20:05,28.5,87.7,,,,26,,1.47,,,,,,,,,26.51,87.43,0.14,0.43,0.0,0.0
,,,2025-08-26,19:25:03,28.4,87.7,,,,26,,1.38,,,,,,,,,26.44,87.8,0.11,0.36,0.0,0.0
,,,2025-08-26,19:30:01,28.4,88.4,,,,26,,1.3,,,,,,,,,26.38,88.18,0.09,0.29,0.0,0.0
,,,2025-08-26,19:35:10,28.3,88.0,,,,26,,1.22,,,,,,,,,26.32,88.58,0.07,0.22,0.0,0.0
,,,2025-08-26,19:40:08,28.3,88.8,,,,26,,1.13,,,,,,,,,26.25,89.01,0.05,0.15,0.0,0.0
,,,2025-08-26,19:45:07,28.2,88.5,,,,27,,1.05,,,,,,,,,26.19,89.45,0.04,0.09,0.0,0.0
,,,2025-08-26,19:50:05,28.1,89.0,,,,27,,0.97,,,,,,,,,26.13,89.93,0.03,0.04,0.0,0.0
,,,2025-08-26,19:55:03,28.0,89.4,,,,27,,0.88,,,,,,,,,26.07,90.45,0.02,0.01,0.0,0.0
,,,2025-08-26,20:00:02,27.9,89.7,,,,27,,0.8,,,,,,,,,26.0,91.0,0.01,0.0,0.0,0.0
,,,2025-08-26,20:05:00,27.8,90.1,,,,28,,0.72,,,,,,,,,25.93,91.59,0.01,0.0,0.0,0.0
,,,2025-08-26,20:10:09,27.7,89.8,,,,28,,0.64,,,,,,,,,25.86,92.2,0.0,0.0,0.0,0.0
,,,2025-08-26,20:15:07,27.7,90.4,,,,29,,0.56,,,,,,,,,25.79,92.81,-0.0,0.0,0.0,0.0
,,,2025-08-26,20:20:05,27.7,90.5,,,,30,,0.49,,,,,,,,,25.72,93.39,-0.01,0.0,0.0,0.0
,,,2025-08-26,20:25:04,27.6,90.5,,,,31,,0.42,,,,,,,,,25.66,93.91,-0.01,0.0,0.0,0.0
,,,2025-08-26,20:30:02,27.6,90.3,,,,32,,0.35,,,,,,,,,25.6,94.35,-0.02,0.0,0.0,0.0
,,,2025-08-26,20:35:00,27.5,90.4,,,,32,,0.29,,,,,,,,,25.54,94.69,-0.02,0.0,0.0,0.0
,,,2025-08-26,20:40:09,27.4,90.7,,,,33,,0.22,,,,,,,,,25.49,94.91,-0.02,0.0,0.0,0.0
,,,2025-08-26,20:45:08,27.3,90.7,,,,34,,0.16,,,,,,,,,25.45,94.97,-0.03,0.0,0.0,0.0
,,,2025-08-26,20:50:06,27.3,90.9,,,,35,,0.11,,,,,,,,,25.42,94.85,-0.03,0.0,0.0,0.0
,,,2025-08-26,20:55:04,27.2,91.2,,,,35,,0.05,,,,,,,,,25.41,94.54,-0.03,0.0,0.0,0.0
,,,2025-08-26,21:00:03,27.2,89.7,,,,0,,0.0,,,,,,,,,25.4,94.0,-0.04,0.0,0.0,0.0
,,,2025-08-26,21:05:01,27.4,88.3,,,,0,,-0.03,,,,,,,,,25.41,93.22,-0.04,0.0,0.0,0.0
,,,2025-08-26,21:10:10,27.5,88.2,,,,35,,-0.02,,,,,,,,,25.43,92.24,-0.04,0.0,0.0,0.0
,,,2025-08-26,21:15:08,27.5,88.8,,,,34,,0.02,,,,,,,,,25.45,91.11,-0.05,0.0,0.0,0.0
,,,2025-08-26,21:20:07,27.3,88.4,,,,34,,0.09,,,,,,,,,25.49,89.88,-0.05,0.0,0.0,0.0
,,,2025-08-26,21:25:05,27.3,88.7,,,,33,,0.18,,,,,,,,,25.52,88.58,-0.05,0.0,0.0,0.0
,,,2025-08-26,21:30:03,27.2,87.7,,,,32,,0.28,,,,,,,,,25.55,87.28,-0.06,0.0,0.0,0.0
,,,2025-08-26,21:35:01,27.0,88.1,,,,32,,0.38,,,,,,,,,25.57,86.02,-0.06,0.0,0.0,0.0
,,,2025-08-26,21:40:00,26.9,89.0,,,,31,,0.48,,,,,,,,,25.59,84.85,-0.06,0.0,0.0,0.0
,,,2025-08-26,21:45:09,26.9,89.5,,,,31,,0.57,,,,,,,,,25.59,83.81,-0.07,0.0,0.0,0.0
,,,2025-08-26,21:50:07,26.8,90.3,,,,30,,0.64,,,,,,,,,25.58,82.96,-0.07,0.0,0.0,0.0
,,,2025-08-26,21:55:05,26.6,88.7,,,,29,,0.68,,,,,,,,,25.55,82.34,-0.07,0.0,0.0,0.0
,,,2025-08-26,22:00:04,26.5,88.8,,,,29,,0.7,,,,,,,,,25.5,82.0,-0.08,0.0,0.0,0.0
,,,2025-08-26,22:05:02,26.4,89.5,,,,29,,0.68,,,,,,,,,25.42,81.98,-0.08,0.0,0.0,0.0
,,,2025-08-26,22:10:00,26.4,89.6,,,,30,,0.63,,,,,,,,,25.32,82.24,-0.08,0.0,0.0,0.0
,,,2025-08-26,22:15:09,26.3,89.7,,,,31,,0.57,,,,,,,,,25.21,82.75,-0.08,0.0,0.0,0.0
,,,2025-08-26,22:20:07,26.3,88.9,,,,31,,0.48,,,,,,,,,25.07,83.48,-0.09,0.0,0.0,0.0
,,,2025-08-26,22:25:06,26.2,89.1,,,,32,,0.39,,,,,,,,,24.93,84.37,-0.09,0.0,0.0,0.0
,,,2025-08-26,22:30:04,26.1,88.5,,,,32,,0.29,,,,,,,,,24.77,85.39,-0.09,0.0,0.0,0.0
,,,2025-08-26,22:35:02,26.1,89.5,,,,33,,0.2,,,,,,,,,24.61,86.5,-0.09,0.0,0.0,0.0
,,,2025-08-26,22:40:01,26.1,89.7,,,,34,,0.11,,,,,,,,,24.44,87.66,-0.09,0.0,0.0,0.0
,,,2025-08-26,22:45:10,26.0,89.3,,,,34,,0.04,,,,,,,,,24.27,88.83,-0.1,0.0,0.0,0.0
,,,2025-08-26,22:50:08,25.9,90.0,,,,35,,-0.0,,,,,,,,,24.11,89.97,-0.1,0.0,0.0,0.0
,,,2025-08-26,22:55:06,25.9,90.1,,,,0,,-0.02,,,,,,,,,23.95,91.04,-0.1,0.0,0.0,0.0
,,,2025-08-26,23:00:04,25.7,89.8,,,,0,,0.0,,,,,,,,,23.8,92.0,-0.1,0.0,0.0,0.0
,,,2025-08-26,23:05:03,25.7,89.5,,,,0,,0.04,,,,,,,,,23.66,92.82,-0.1,0.0,0.0,0.0
,,,2025-08-26,23:10:01,25.7,89.5,,,,0,,0.09,,,,,,,,,23.54,93.49,-0.11,0.0,0.0,0.0
,,,2025-08-26,23:15:10,25.6,88.6,,,,1,,0.15,,,,,,,,,23.42,94.04,-0.11,0.0,0.0,0.0
,,,2025-08-26,23:20:08,25.6,87.9,,,,2,,0.21,,,,,,,,,23.31,94.47,-0.11,0.0,0.0,0.0
,,,2025-08-26,23:25:06,25.7,87.9,,,,4,,0.27,,,,,,,,,23.22,94.8,-0.11,0.0,0.0,0.0
,,,2025-08-26,23:30:05,25.5,87.4,,,,8,,0.34,,,,,,,,,23.13,95.02,-0.11,0.0,0.0,0.0
,,,2025-08-26,23:35:03,25.5,88.1,,,,12,,0.4,,,,,,,,,23.06,95.17,-0.11,0.0,0.0,0.0
,,,2025-08-26,23:40:01,25.5,87.5,,,,14,,0.47,,,,,,,,,22.99,95.24,-0.11,0.0,0.0,0.0
,,,2025-08-26,23:45:00,25.6,87.3,,,,15,,0.53,,,,,,,,,22.93,95.25,-0.12,0.0,0.0,0.0
,,,2025-08-26,23:50:09,25.5,87.7,,,,16,,0.59,,,,,,,,,22.88,95.2,-0.12,0.0,0.0,0.0
,,,2025-08-26,23:55:07,25.5,88.0,,,,16,,0.65,,,,,,,,,22.84,95.12,-0.12,0.0,0.0,0.0
,,,2025-08-27,00:00:05,25.4,88.6,,,,16,,0.7,,,,,,,,,22.8,95.0,-0.12,0.0,0.0,0.0
,,,2025-08-27,00:05:03,25.3,88.7,,,,16,,0.75,,,,,,,,,22.77,94.86,-0.12,0.0,0.0,0.0
,,,2025-08-27,00:10:02,25.3,89.0,,,,17,,0.79,,,,,,,,,22.74,94.72,-0.12,0.0,0.0,0.0
,,,2025-08-27,00:15:00,25.3,89.4,,,,18,,0.84,,,,,,,,,22.72,94.56,-0.12,0.0,0.0,0.0
,,,2025-08-27,00:20:09,25.2,89.3,,,,18,,0.88,,,,,,,,,22.7,94.41,-0.12,0.0,0.0,0.0
,,,2025-08-27,00:25:07,25.1,89.5,,,,19,,0.92,,,,,,,,,22.68,94.27,-0.12,0.0,0.0,0.0
,,,2025-08-27,00:30:06,25.0,90.4,,,,19,,0.96,,,,,,,,,22.67,94.13,-0.12,0.0,0.0,0.0
,,,2025-08-27,00:35:04,24.9,90.2,,,,20,,0.99,,,,,,,,,22.65,94.02,-0.12,0.0,0.0,0.0
,,,2025-08-27,00:40:02,24.7,90.6,,,,21,,1.03,,,,,,,,,22.63,93.94,-0.12,0.0,0.0,0.0
,,,2025-08-27,00:45:00,24.7,91.0,,,,21,,1.05,,,,,,,,,22.6,93.89,-0.12,0.0,0.0,0.0
,,,2025-08-27,00:50:09,24.7,91.4,,,,22,,1.07,,,,,,,,,22.57,93.88,-0.12,0.0,0.0,0.0
,,,2025-08-27,00:55:08,24.7,91.7,,,,23,,1.09,,,,,,,,,22.54,93.91,-0.12,0.0,0.0,0.0
,,,2025-08-27,01:00:06,24.6,91.7,,,,23,,1.1,,,,,,,,,22.5,94.0,-0.12,0.0,0.0,0.0
,,,2025-08-27,01:05:04,24.7,91.3,,,,23,,1.08,,,,,,,,,22.45,94.15,-0.13,0.0,0.0,0.0
,,,2025-08-27,01:10:02,24.7,91.3,,,,24,,1.03,,,,,,,,,22.4,94.34,-0.13,0.0,0.0,0.0
,,,2025-08-27,01:15:01,24.7,91.7,,,,25,,0.95,,,,,,,,,22.34,94.58,-0.12,0.0,0.0,0.0
,,,2025-08-27,01:20:10,24.8,91.5,,,,26,,0.84,,,,,,,,,22.27,94.85,-0.12,0.0,0.0,0.0
,,,2025-08-27,01:25:08,24.7,91.6,,,,28,,0.72,,,,,,,,,22.21,95.14,-0.12,0.0,0.0,0.0
,,,2025-08-27,01:30:06,24.6,91.6,,,,30,,0.58,,,,,,,,,22.14,95.44,-0.12,0.0,0.0,0.0
,,,2025-08-27,01:35:05,24.5,91.2,,,,31,,0.45,,,,,,,,,22.07,95.75,-0.12,0.0,0.0,0.0
,,,2025-08-27,01:40:03,24.5,91.4,,,,33,,0.32,,,,,,,,,22.01,96.05,-0.12,0.0,0.0,0.0
,,,2025-08-27,01:45:01,24.3,91.6,,,,34,,0.2,,,,,,,,,21.95,96.33,-0.12,0.0,0.0,0.0
,,,2025-08-27,01:50:10,24.3,91.7,,,,35,,0.1,,,,,,,,,21.89,96.59,-0.12,0.0,0.0,0.0
,,,2025-08-27,01:55:08,24.3,91.6,,,,0,,0.04,,,,,,,,,21.84,96.82,-0.12,0.0,0.0,0.0
,,,2025-08-27,02:00:06,24.2,91.6,,,,0,,0.0,,,,,,,,,21.8,97.0,-0.12,0.0,0.0,0.0
,,,2025-08-27,02:05:05,24.2,91.6,,,,0,,-0.02,,,,,,,,,21.77,97.13,-0.12,0.0,0.0,0.0
,,,2025-08-27,02:10:03,24.2,92.3,,,,0,,-0.03,,,,,,,,,21.74,97.22,-0.12,0.0,0.0,0.0
,,,2025-08-27,02:15:01,24.2,92.2,,,,0,,-0.03,,,,,,,,,21.73,97.26,-0.12,0.0,0.0,0.0
,,,2025-08-27,02:20:00,24.2,92.3,,,,0,,-0.04,,,,,,,,,21.71,97.28,-0.12,0.0,0.0,0.0
,,,2025-08-27,02:25:08,24.3,92.4,,,,0,,-0.05,,,,,,,,,21.71,97.26,-0.12,0.0,0.0,0.0
,,,2025-08-27,02:30:07,24.2,92.3,,,,0,,-0.05,,,,,,,,,21.7,97.23,-0.11,0.0,0.0,0.0
,,,2025-08-27,02:35:05,24.2,92.3,,,,0,,-0.05,,,,,,,,,21.7,97.19,-0.11,0.0,0.0,0.0
,,,2025-08-27,02:40:03,24.3,92.5,,,,0,,-0.04,,,,,,,,,21.7,97.13,-0.11,0.0,0.0,0.0
,,,2025-08-27,02:45:02,24.3,92.6,,,,0,,-0.04,,,,,,,,,21.71,97.08,-0.11,0.0,0.0,0.0
,,,2025-08-27,02:50:00,24.3,92.4,,,,0,,-0.03,,,,,,,,,21.71,97.04,-0.11,0.0,0.0,0.0
,,,2025-08-27,02:55:09,24.2,92.1,,,,0,,-0.01,,,,,,,,,21.7,97.01,-0.11,0.0,0.0,0.0
,,,2025-08-27,03:00:07,24.3,92.3,,,,0,,0.0,,,,,,,,,21.7,97.0,-0.11,0.0,0.0,0.0
,,,2025-08-27,03:05:06,24.3,92.1,,,,0,,0.02,,,,,,,,,21.69,97.02,-0.1,0.0,0.0,0.0
,,,2025-08-27,03:10:04,24.2,92.0,,,,0,,0.04,,,,,,,,,21.68,97.06,-0.1,0.0,0.0,0.0
,,,2025-08-27,03:15:02,24.2,92.3,,,,0,,0.06,,,,,,,,,21.67,97.12,-0.1,0.0,0.0,0.0
,,,2025-08-27,03:20:00,24.2,92.0,,,,0,,0.08,,,,,,,,,21.65,97.19,-0.1,0.0,0.0,0.0
,,,2025-08-27,03:25:09,24.2,92.0,,,,0,,0.1,,,,,,,,,21.63,97.28,-0.1,0.0,0.0,0.0
,,,2025-08-27,03:30:08,24.1,92.0,,,,0,,0.13,,,,,,,,,21.62,97.38,-0.1,0.0,0.0,0.0
,,,2025-08-27,03:35:06,24.1,92.1,,,,0,,0.15,,,,,,,,,21.61,97.49,-0.09,0.0,0.0,0.0
,,,2025-08-27,03:40:04,24.1,92.6,,,,0,,0.18,,,,,,,,,21.6,97.6,-0.09,0.0,0.0,0.0
,,,2025-08-27,03:45:03,24.2,92.7,,,,0,,0.21,,,,,,,,,21.59,97.71,-0.09,0.0,0.0,0.0
,,,2025-08-27,03:50:01,24.3,92.5,,,,0,,0.24,,,,,,,,,21.59,97.82,-0.09,0.0,0.0,0.0
,,,2025-08-27,03:55:10,24.3,92.6,,,,0,,0.27,,,,,,,,,21.59,97.91,-0.08,0.0,0.0,0.0
,,,2025-08-27,04:00:08,24.3,92.3,,,,0,,0.3,,,,,,,,,21.6,98.0,-0.08,0.0,0.0,0.0
,,,2025-08-27,04:05:07,24.2,92.7,,,,0,,0.34,,,,,,,,,21.62,98.07,-0.08,0.0,0.0,0.0
,,,2025-08-27,04:10:05,24.3,92.2,,,,1,,0.41,,,,,,,,,21.64,98.13,-0.08,0.0,0.0,0.0
,,,2025-08-27,04:15:03,24.2,92.2,,,,1,,0.48,,,,,,,,,21.67,98.18,-0.07,0.0,0.0,0.0
,,,2025-08-27,04:20:02,24.3,92.6,,,,2,,0.57,,,,,,,,,21.71,98.21,-0.07,0.0,0.0,0.0
,,,2025-08-27,04:25:00,24.3,92.1,,,,2,,0.67,,,,,,,,,21.75,98.22,-0.07,0.0,0.0,0.0
