house_number,plant_name,planting_date,date,time,indoor_temperature,indoor_humidity,outdoor_temperature,outdoor_humidity,wind_direction,wind_speed,inner_left_window_top_opening,inner_left_window_bottom_opening,inner_right_window_top_opening,inner_right_window_bottom_opening,outer_left_window_top_opening,outer_left_window_bottom_opening,outer_right_window_top_opening,outer_right_window_bottom_opening,kma_wind_direction,kma_wind_speed,kma_temperature,kma_humidity,kma_solar_irradiance,kma_solar_time,kma_rain_per_hour,kma_snow_per_hour
,,,2025-05-21,15:55:00,41.0,32.7,,,,,,,,,,,,,10,1.6,30.82,45.01,1.71,0.5,0.0,0.0
,,,2025-05-21,16:00:08,42.0,31.7,,,,,,,,,,,,,9,1.6,30.8,45.0,1.68,0.5,0.0,0.0
,,,2025-05-21,16:05:07,43.0,29.7,,,,,,,,,,,,,9,1.61,30.77,45.06,1.64,0.49,0.0,0.0
,,,2025-05-21,16:10:05,43.6,29.1,,,,,,,,,,,,,10,1.63,30.73,45.18,1.61,0.47,0.0,0.0
,,,2025-05-21,16:15:03,43.1,30.3,,,,,,,,,,,,,11,1.66,30.68,45.36,1.57,0.45,0.0,0.0
,,,2025-05-21,16:20:02,42.6,30.8,,,,,,,,,,,,,11,1.7,30.63,45.58,1.54,0.42,0.0,0.0
,,,2025-05-21,16:25:11,41.8,31.7,,,,,,,,,,,,,12,1.74,30.57,45.84,1.5,0.39,0.0,0.0
,,,2025-05-21,16:30:09,41.4,32.6,,,,,,,,,,,,,13,1.78,30.5,46.13,1.46,0.36,0.0,0.0
,,,2025-05-21,16:35:07,41.0,33.6,,,,,,,,,,,,,13,1.82,30.43,46.44,1.43,0.32,0.0,0.0
,,,2025-05-21,16:40:06,41.0,33.4,,,,,,,,,,,,,14,1.86,30.36,46.76,1.39,0.29,0.0,0.0
,,,2025-05-21,16:45:04,42.1,32.6,,,,,,,,,,,,,14,1.89,30.29,47.08,1.36,0.26,0.0,0.0
,,,2025-05-21,16:50:02,41.5,32.6,,,,,,,,,,,,,15,1.91,30.22,47.4,1.32,0.23,0.0,0.0
,,,2025-05-21,16:55:00,41.0,33.1,,,,,,,,,,,,,16,1.91,30.16,47.71,1.29,0.21,0.0,0.0
,,,2025-05-21,17:00:09,41.2,33.3,,,,,,,,,,,,,16,1.9,30.1,48.0,1.25,0.2,0.0,0.0
,,,2025-05-21,17:05:08,41.4,33.7,,,,,,,,,,,,,16,1.87,30.05,48.26,1.21,0.19,0.0,0.0
,,,2025-05-21,17:10:06,40.3,34.5,,,,,,,,,,,,,16,1.84,30.0,48.5,1.18,0.19,0.0,0.0
,,,2025-05-21,17:15:04,39.1,36.6,,,,,,,,,,,,,16,1.8,29.95,48.71,1.14,0.19,0.0,0.0
,,,2025-05-21,17:20:02,38.2,37.9,,,,,,,,,,,,,16,1.75,29.91,48.9,1.11,0.19,0.0,0.0
,,,2025-05-21,17:25:01,37.5,39.3,,,,,,,,,,,,,16,1.69,29.88,49.08,1.07,0.2,0.0,0.0
,,,2025-05-21,17:30:10,36.9,40.3,,,,,,,,,,,,,16,1.63,29.85,49.23,1.03,0.2,0.0,0.0
,,,2025-05-21,17:35:08,36.5,41.0,,,,,,,,,,,,,16,1.57,29.82,49.38,1.0,0.21,0.0,0.0
,,,2025-05-21,17:40:06,36.5,41.3,,,,,,,,,,,,,16,1.51,29.79,49.51,0.96,0.21,0.0,0.0
,,,2025-05-21,17:45:05,36.6,41.5,,,,,,,,,,,,,16,1.45,29.77,49.64,0.93,0.21,0.0,0.0
,,,2025-05-21,17:50:03,36.2,41.9,,,,,,,,,,,,,16,1.4,29.74,49.76,0.89,0.21,0.0,0.0
,,,2025-05-21,17:55:01,36.2,42.4,,,,,,,,,,,,,16,1.35,29.72,49.88,0.86,0.21,0.0,0.0
,,,2025-05-21,18:00:10,35.7,43.7,,,,,,,,,,,,,16,1.3,29.7,50.0,0.82,0.2,0.0,0.0
,,,2025-05-21,18:05:08,35.1,44.6,,,,,,,,,,,,,16,1.26,29.68,50.12,0.78,0.19,0.0,0.0
,,,2025-05-21,18:10:07,34.5,45.4,,,,,,,,,,,,,16,1.22,29.65,50.25,0.74,0.17,0.0,0.0
,,,2025-05-21,18:15:05,34.1,47.5,,,,,,,,,,,,,16,1.18,29.63,50.41,0.7,0.15,0.0,0.0
,,,2025-05-21,18:20:03,33.8,48.3,,,,,,,,,,,,,16,1.14,29.6,50.59,0.66,0.13,0.0,0.0
,,,2025-05-21,18:25:12,33.7,49.7,,,,,,,,,,,,,16,1.1,29.57,50.8,0.62,0.11,0.0,0.0
,,,2025-05-21,18:30:00,33.5,49.7,,,,,,,,,,,,,16,1.06,29.53,51.06,0.58,0.08,0.0,0.0
,,,2025-05-21,18:35:09,33.4,50.0,,,,,,,,,,,,,16,1.02,29.48,51.37,0.54,0.06,0.0,0.0
,,,2025-05-21,18:40:07,33.1,50.7,,,,,,,,,,,,,16,0.99,29.42,51.74,0.49,0.04,0.0,0.0
,,,2025-05-21,18:45:05,32.8,51.8,,,,,,,,,,,,,16,0.96,29.36,52.18,0.45,0.03,0.0,0.0
,,,2025-05-21,18:50:04,32.6,53.3,,,,,,,,,,,,,16,0.94,29.28,52.7,0.41,0.01,0.0,0.0
,,,2025-05-21,18:55:02,32.2,52.7,,,,,,,,,,,,,16,0.92,29.2,53.3,0.37,0.0,0.0,0.0
,,,2025-05-21,19:00:00,32.0,53.0,,,,,,,,,,,,,16,0.9,29.1,54.0,0.33,0.0,0.0,0.0
,,,2025-05-21,19:05:10,31.5,55.3,,,,,,,,,,,,,16,0.9,28.99,54.8,0.29,0.0,0.0,0.0
,,,2025-05-21,19:10:08,30.9,57.8,,,,,,,,,,,,,17,0.91,28.86,55.68,0.26,0.0,0.0,0.0
,,,2025-05-21,19:15:06,30.3,59.8,,,,,,,,,,,,,18,0.93,28.73,56.63,0.23,0.0,0.0,0.0
,,,2025-05-21,19:20:04,29.8,61.1,,,,,,,,,,,,,19,0.97,28.58,57.65,0.2,0.0,0.0,0.0
,,,2025-05-21,19:25:03,29.4,62.8,,,,,,,,,,,,,21,1.02,28.42,58.7,0.17,0.0,0.0,0.0
,,,2025-05-21,19:30:01,29.2,63.5,,,,,,,,,,,,,22,1.07,28.25,59.78,0.14,0.0,0.0,0.0
,,,2025-05-21,19:35:10,28.7,65.2,,,,,,,,,,,,,24,1.12,28.08,60.88,0.12,0.0,0.0,0.0
,,,2025-05-21,19:40:08,28.5,66.0,,,,,,,,,,,,,26,1.17,27.89,61.97,0.1,0.0,0.0,0.0
,,,2025-05-21,19:45:06,28.1,67.0,,,,,,,,,,,,,27,1.22,27.7,63.04,0.08,0.0,0.0,0.0
,,,2025-05-21,19:50:05,27.8,67.7,,,,,,,,,,,,,28,1.26,27.51,64.08,0.06,0.0,0.0,0.0
,,,2025-05-21,19:55:03,27.4,68.9,,,,,,,,,,,,,29,1.28,27.3,65.07,0.04,0.0,0.0,0.0
,,,2025-05-21,20:00:01,27.1,69.8,,,,,,,,,,,,,29,1.3,27.1,66.0,0.03,0.0,0.0,0.0
,,,2025-05-21,20:05:00,26.8,70.6,,,,,,,,,,,,,29,1.3,26.89,66.85,0.02,0.0,0.0,0.0
,,,2025-05-21,20:10:08,26.6,71.5,,,,,,,,,,,,,29,1.3,26.68,67.63,0.01,0.0,0.0,0.0
,,,2025-05-21,20:15:07,26.3,71.9,,,,,,,,,,,,,29,1.29,26.47,68.34,0.0,0.0,0.0,0.0
,,,2025-05-21,20:20:05,26.2,72.7,,,,,,,,,,,,,28,1.28,26.26,68.98,0.0,0.0,0.0,0.0
,,,2025-05-21,20:25:14,26.0,73.1,,,,,,,,,,,,,28,1.27,26.05,69.55,0.0,0.0,0.0,0.0
,,,2025-05-21,20:30:02,25.8,73.5,,,,,,,,,,,,,28,1.25,25.84,70.07,0.0,0.0,0.0,0.0
,,,2025-05-21,20:35:00,25.7,73.9,,,,,,,,,,,,,28,1.24,25.64,70.52,0.0,0.0,0.0,0.0
,,,2025-05-21,20:40:09,25.6,73.9,,,,,,,,,,,,,28,1.22,25.44,70.91,0.0,0.0,0.0,0.0
,,,2025-05-21,20:45:07,25.6,74.1,,,,,,,,,,,,,27,1.21,25.24,71.26,0.0,0.0,0.0,0.0
,,,2025-05-21,20:50:06,25.4,74.4,,,,,,,,,,,,,27,1.2,25.05,71.55,0.0,0.0,0.0,0.0
,,,2025-05-21,20:55:04,25.3,74.7,,,,,,,,,,,,,27,1.2,24.87,71.8,0.0,0.0,0.0,0.0
,,,2025-05-21,21:00:02,25.3,74.5,,,,,,,,,,,,,27,1.2,24.7,72.0,0.0,0.0,0.0,0.0
,,,2025-05-21,21:05:00,25.1,74.8,,,,,,,,,,,,,27,1.21,24.54,72.16,0.0,0.0,0.0,0.0
,,,2025-05-21,21:10:09,24.8,74.4,,,,,,,,,,,,,27,1.24,24.38,72.29,0.0,0.0,0.0,0.0
,,,2025-05-21,21:15:08,24.6,74.9,,,,,,,,,,,,,27,1.27,24.24,72.39,0.0,0.0,0.0,0.0
,,,2025-05-21,21:20:06,24.4,75.6,,,,,,,,,,,,,27,1.32,24.1,72.47,0.0,0.0,0.0,0.0
,,,2025-05-21,21:25:04,24.2,75.7,,,,,,,,,,,,,27,1.37,23.97,72.53,0.0,0.0,0.0,0.0
,,,2025-05-21,21:30:02,24.3,75.7,,,,,,,,,,,,,27,1.42,23.85,72.58,0.0,0.0,0.0,0.0
,,,2025-05-21,21:35:01,24.2,75.9,,,,,,,,,,,,,27,1.46,23.74,72.63,0.0,0.0,0.0,0.0
,,,2025-05-21,21:40:10,24.2,76.0,,,,,,,,,,,,,27,1.51,23.64,72.68,0.0,0.0,0.0,0.0
,,,2025-05-21,21:45:08,24.1,76.0,,,,,,,,,,,,,27,1.55,23.54,72.73,0.0,0.0,0.0,0.0
,,,2025-05-21,21:50:06,23.9,75.9,,,,,,,,,,,,,27,1.58,23.45,72.8,0.0,0.0,0.0,0.0
,,,2025-05-21,21:55:05,23.9,76.0,,,,,,,,,,,,,27,1.6,23.37,72.89,0.0,0.0,0.0,0.0
,,,2025-05-21,22:00:03,23.8,76.1,,,,,,,,,,,,,27,1.6,23.3,73.0,0.0,0.0,0.0,0.0
,,,2025-05-21,22:05:01,23.7,76.4,,,,,,,,,,,,,27,1.58,23.23,73.14,0.0,0.0,0.0,0.0
,,,2025-05-21,22:10:00,23.7,76.6,,,,,,,,,,,,,27,1.55,23.17,73.31,0.0,0.0,0.0,0.0
,,,2025-05-21,22:15:09,23.7,76.8,,,,,,,,,,,,,27,1.5,23.12,73.51,0.0,0.0,0.0,0.0
,,,2025-05-21,22:20:07,23.6,77.4,,,,,,,,,,,,,27,1.44,23.06,73.73,0.0,0.0,0.0,0.0
,,,2025-05-21,22:25:05,23.5,77.7,,,,,,,,,,,,,27,1.37,23.01,73.97,0.0,0.0,0.0,0.0
,,,2025-05-21,22:30:03,23.3,78.3,,,,,,,,,,,,,27,1.3,22.97,74.23,0.0,0.0,0.0,0.0
,,,2025-05-21,22:35:01,23.3,78.4,,,,,,,,,,,,,27,1.23,22.92,74.5,0.0,0.0,0.0,0.0
,,,2025-05-21,22:40:00,23.3,79.0,,,,,,,,,,,,,27,1.16,22.88,74.79,0.0,0.0,0.0,0.0
,,,2025-05-21,22:45:09,23.3,78.9,,,,,,,,,,,,,27,1.1,22.84,75.08,0.0,0.0,0.0,0.0
,,,2025-05-21,22:50:07,23.2,79.5,,,,,,,,,,,,,27,1.05,22.79,75.39,0.0,0.0,0.0,0.0
,,,2025-05-21,22:55:05,23.2,79.3,,,,,,,,,,,,,27,1.02,22.75,75.69,0.0,0.0,0.0,0.0
,,,2025-05-21,23:00:04,23.1,79.9,,,,,,,,,,,,,27,1.0,22.7,76.0,0.0,0.0,0.0,0.0
,,,2025-05-21,23:05:02,22.9,80.1,,,,,,,,,,,,,27,1.0,22.65,76.31,0.0,0.0,0.0,0.0
,,,2025-05-21,23:10:00,22.8,80.6,,,,,,,,,,,,,27,0.99,22.6,76.61,0.0,0.0,0.0,0.0
,,,2025-05-21,23:15:09,22.8,80.9,,,,,,,,,,,,,27,0.99,22.54,76.91,0.0,0.0,0.0,0.0
,,,2025-05-21,23:20:07,22.7,80.7,,,,,,,,,,,,,27,1.0,22.48,77.2,0.0,0.0,0.0,0.0
,,,2025-05-21,23:25:06,22.8,81.0,,,,,,,,,,,,,27,1.0,22.42,77.48,0.0,0.0,0.0,0.0
,,,2025-05-21,23:30:04,22.7,81.2,,,,,,,,,,,,,27,1.0,22.36,77.74,0.0,0.0,0.0,0.0
,,,2025-05-21,23:35:02,22.6,81.8,,,,,,,,,,,,,27,1.0,22.3,78.0,0.0,0.0,0.0,0.0
,,,2025-05-21,23:40:01,22.5,82.2,,,,,,,,,,,,,27,1.0,22.24,78.24,0.0,0.0,0.0,0.0
,,,2025-05-21,23:45:10,22.5,82.4,,,,,,,,,,,,,27,1.0,22.18,78.46,0.0,0.0,0.0,0.0
,,,2025-05-21,23:50:08,22.5,82.1,,,,,,,,,,,,,27,1.0,22.12,78.66,0.0,0.0,0.0,0.0
,,,2025-05-21,23:55:06,22.5,82.1,,,,,,,,,,,,,27,1.0,22.06,78.84,0.0,0.0,0.0,0.0
,,,2025-05-22,00:00:04,22.5,82.3,,,,,,,,,,,,,27,1.0,22.0,79.0,0.0,0.0,0.0,0.0
,,,2025-05-22,00:05:03,22.4,82.4,,,,,,,,,,,,,27,0.99,21.94,79.13,0.0,0.0,0.0,0.0
,,,2025-05-22,00:10:01,22.2,82.7,,,,,,,,,,,,,27,0.99,21.89,79.24,0.0,0.0,0.0,0.0
,,,2025-05-22,00:15:10,22.3,82.5,,,,,,,,,,,,,27,0.98,21.84,79.32,0.0,0.0,0.0,0.0
,,,2025-05-22,00:20:08,22.2,82.5,,,,,,,,,,,,,27,0.97,21.8,79.38,0.0,0.0,0.0,0.0
,,,2025-05-22,00:25:07,22.3,83.1,,,,,,,,,,,,,27,0.96,21.75,79.41,0.0,0.0,0.0,0.0
,,,2025-05-22,00:30:05,22.2,83.0,,,,,,,,,,,,,27,0.95,21.72,79.42,0.0,0.0,0.0,0.0
,,,2025-05-22,00:35:03,22.2,83.0,,,,,,,,,,,,,27,0.94,21.68,79.4,0.0,0.0,0.0,0.0
,,,2025-05-22,00:40:02,22.3,82.8,,,,,,,,,,,,,27,0.93,21.65,79.37,0.0,0.0,0.0,0.0
,,,2025-05-22,00:45:00,22.4,82.7,,,,,,,,,,,,,27,0.92,21.63,79.31,0.0,0.0,0.0,0.0
,,,2025-05-22,00:50:09,22.4,82.5,,,,,,,,,,,,,27,0.91,21.61,79.23,0.0,0.0,0.0,0.0
,,,2025-05-22,00:55:07,22.6,82.1,,,,,,,,,,,,,27,0.9,21.6,79.12,0.0,0.0,0.0,0.0
,,,2025-05-22,01:00:05,22.7,81.8,,,,,,,,,,,,,27,0.9,21.6,79.0,0.0,0.0,0.0,0.0
,,,2025-05-22,01:05:04,22.8,81.5,,,,,,,,,,,,,27,0.91,21.6,78.86,0.0,0.0,0.0,0.0
,,,2025-05-22,01:10:02,22.8,81.3,,,,,,,,,,,,,27,0.93,21.61,78.7,0.0,0.0,0.0,0.0
,,,2025-05-22,01:15:00,22.9,81.0,,,,,,,,,,,,,27,0.97,21.63,78.54,0.0,0.0,0.0,0.0
,,,2025-05-22,01:20:09,22.8,81.0,,,,,,,,,,,,,28,1.03,21.64,78.38,0.0,0.0,0.0,0.0
,,,2025-05-22,01:25:08,22.9,80.9,,,,,,,,,,,,,28,1.09,21.66,78.22,0.0,0.0,0.0,0.0
,,,2025-05-22,01:30:06,22.9,80.9,,,,,,,,,,,,,28,1.16,21.68,78.09,0.0,0.0,0.0,0.0
,,,2025-05-22,01:35:04,22.9,81.5,,,,,,,,,,,,,28,1.22,21.69,77.97,0.0,0.0,0.0,0.0
,,,2025-05-22,01:40:02,22.9,81.8,,,,,,,,,,,,,28,1.28,21.71,77.89,0.0,0.0,0.0,0.0
,,,2025-05-22,01:45:01,23.0,82.0,,,,,,,,,,,,,29,1.33,21.71,77.84,0.0,0.0,0.0,0.0
,,,2025-05-22,01:50:10,23.0,82.3,,,,,,,,,,,,,29,1.37,21.72,77.84,0.0,0.0,0.0,0.0
,,,2025-05-22,01:55:08,22.9,82.1,,,,,,,,,,,,,29,1.4,21.71,77.89,0.0,0.0,0.0,0.0
,,,2025-05-22,02:00:06,22.8,81.8,,,,,,,,,,,,,29,1.4,21.7,78.0,0.0,0.0,0.0,0.0
,,,2025-05-22,02:05:04,22.8,81.9,,,,,,,,,,,,,29,1.38,21.68,78.17,0.0,0.0,0.0,0.0
,,,2025-05-22,02:10:03,22.7,81.7,,,,,,,,,,,,,29,1.34,21.65,78.4,0.0,0.0,0.0,0.0
,,,2025-05-22,02:15:01,22.7,81.9,,,,,,,,,,,,,29,1.28,21.61,78.67,0.0,0.0,0.0,0.0
,,,2025-05-22,02:20:10,22.7,81.8,,,,,,,,,,,,,29,1.2,21.57,78.97,0.0,0.0,0.0,0.0
,,,2025-05-22,02:25:08,22.8,81.9,,,,,,,,,,,,,29,1.12,21.52,79.29,0.0,0.0,0.0,0.0
,,,2025-05-22,02:30:06,22.8,81.8,,,,,,,,,,,,,29,1.03,21.48,79.61,0.0,0.0,0.0,0.0
,,,2025-05-22,02:35:05,22.8,81.6,,,,,,,,,,,,,29,0.94,21.43,79.93,0.0,0.0,0.0,0.0
,,,2025-05-22,02:40:03,22.8,82.1,,,,,,,,,,,,,29,0.85,21.39,80.23,0.0,0.0,0.0,0.0
,,,2025-05-22,02:45:01,22.7,81.8,,,,,,,,,,,,,29,0.77,21.36,80.5,0.0,0.0,0.0,0.0
,,,2025-05-22,02:50:10,22.7,81.7,,,,,,,,,,,,,29,0.69,21.33,80.72,0.0,0.0,0.0,0.0
,,,2025-05-22,02:55:09,22.6,82.5,,,,,,,,,,,,,29,0.64,21.31,80.9,0.0,0.0,0.0,0.0
,,,2025-05-22,03:00:07,22.5,83.0,,,,,,,,,,,,,29,0.6,21.3,81.0,0.0,0.0,0.0,0.0
,,,2025-05-22,03:05:05,22.5,82.9,,,,,,,,,,,,,29,0.57,21.3,81.03,0.0,0.0,0.0,0.0
,,,2025-05-22,03:10:03,22.6,82.7,,,,,,,,,,,,,29,0.55,21.32,80.99,0.0,0.0,0.0,0.0
,,,2025-05-22,03:15:02,22.6,82.3,,,,,,,,,,,,,29,0.52,21.34,80.9,0.0,0.0,0.0,0.0
,,,2025-05-22,03:20:00,22.7,82.6,,,,,,,,,,,,,28,0.5,21.37,80.78,0.0,0.0,0.0,0.0
,,,2025-05-22,03:25:09,22.6,82.8,,,,,,,,,,,,,28,0.48,21.4,80.62,0.0,0.0,0.0,0.0
,,,2025-05-22,03:30:07,22.6,82.7,,,,,,,,,,,,,28,0.47,21.43,80.46,0.0,0.0,0.0,0.0
,,,2025-05-22,03:35:05,22.5,82.5,,,,,,,,,,,,,28,0.46,21.46,80.3,0.0,0.0,0.0,0.0
,,,2025-05-22,03:40:04,22.5,83.0,,,,,,,,,,,,,28,0.45,21.48,80.15,0.0,0.0,0.0,0.0
,,,2025-05-22,03:45:02,22.4,83.2,,,,,,,,,,,,,27,0.46,21.5,80.04,0.0,0.0,0.0,0.0
,,,2025-05-22,03:50:00,22.4,83.3,,,,,,,,,,,,,27,0.46,21.52,79.96,0.0,0.0,0.0,0.0
,,,2025-05-22,03:55:09,22.3,83.4,,,,,,,,,,,,,27,0.48,21.51,79.95,0.0,0.0,0.0,0.0
,,,2025-05-22,04:00:08,22.2,83.6,,,,,,,,,,,,,27,0.5,21.5,80.0,0.0,0.0,0.0,0.0
,,,2025-05-22,04:05:06,22.0,83.6,,,,,,,,,,,,,27,0.53,21.47,80.13,0.0,0.0,0.0,0.0
,,,2025-05-22,04:10:04,21.8,84.1,,,,,,,,,,,,,27,0.57,21.43,80.34,0.0,0.0,0.0,0.0
,,,2025-05-22,04:15:02,21.6,84.7,,,,,,,,,,,,,27,0.61,21.37,80.6,0.0,0.0,0.0,0.0
,,,2025-05-22,04:20:01,21.5,85.2,,,,,,,,,,,,,27,0.65,21.31,80.92,0.0,0.0,0.0,0.0
,,,2025-05-22,04:25:10,21.5,85.7,,,,,,,,,,,,,27,0.7,21.23,81.28,0.0,0.0,0.0,0.0
,,,2025-05-22,04:30:08,21.3,85.6,,,,,,,,,,,,,27,0.75,21.16,81.67,0.0,0.0,0.0,0.0
,,,2025-05-22,04:35:06,21.3,86.2,,,,,,,,,,,,,27,0.8,21.08,82.07,0.0,0.0,0.0,0.0
,,,2025-05-22,04:40:05,21.3,86.1,,,,,,,,,,,,,27,0.85,20.99,82.49,0.0,0.0,0.0,0.0
,,,2025-05-22,04:45:03,21.2,86.0,,,,,,,,,,,,,27,0.89,20.91,82.9,0.0,0.0,0.0,0.0
,,,2025-05-22,04:50:01,21.2,86.0,,,,,,,,,,,,,27,0.94,20.84,83.29,0.0,0.0,0.0,0.0
,,,2025-05-22,04:55:00,21.1,86.4,,,,,,,,,,,,,27,0.97,20.76,83.66,0.0,0.0,0.0,0.0
,,,2025-05-22,05:00:09,21.0,86.4,,,,,,,,,,,,,27,1.0,20.7,84.0,0.0,0.0,0.0,0.0
,,,2025-05-22,05:05:07,21.0,86.6,,,,,,,,,,,,,27,1.03,20.65,84.29,0.0,0.0,0.0,0.0
,,,2025-05-22,05:10:05,21.0,86.8,,,,,,,,,,,,,27,1.05,20.6,84.54,0.0,0.0,0.0,0.0
,,,2025-05-22,05:15:04,21.0,86.8,,,,,,,,,,,,,27,1.08,20.56,84.74,0.0,0.0,0.0,0.0
,,,2025-05-22,05:20:02,21.0,86.7,,,,,,,,,,,,,26,1.1,20.54,84.91,0.0,0.0,0.0,0.0
,,,2025-05-22,05:25:00,21.0,86.4,,,,,,,,,,,,,26,1.13,20.52,85.03,0.0,0.0,0.0,0.0
,,,2025-05-22,05:30:09,21.0,86.6,,,,,,,,,,,,,26,1.15,20.51,85.12,0.0,0.0,0.0,0.0
,,,2025-05-22,05:35:07,21.1,86.8,,,,,,,,,,,,,26,1.17,20.5,85.17,0.0,0.0,0.0,0.0
,,,2025-05-22,05:40:06,21.2,86.7,,,,,,,,,,,,,26,1.19,20.51,85.2,0.0,0.0,0.0,0.0
,,,2025-05-22,05:45:04,21.2,86.6,,,,,,,,,,,,,25,1.2,20.52,85.19,0.0,0.0,0.0,0.0
,,,2025-05-22,05:50:02,21.6,86.1,,,,,,,,,,,,,25,1.2,20.54,85.15,0.0,0.0,0.0,0.0
,,,2025-05-22,05:55:00,21.8,85.5,,,,,,,,,,,,,25,1.2,20.57,85.09,0.0,0.0,0.0,0.0
,,,2025-05-22,06:00:10,22.0,85.1,,,,,,,,,,,,,25,1.2,20.6,85.0,0.01,0.0,0.0,0.0
,,,2025-05-22,06:05:08,22.3,84.5,,,,,,,,,,,,,25,1.19,20.64,84.89,0.02,0.0,0.0,0.0
,,,2025-05-22,06:10:06,22.3,84.2,,,,,,,,,,,,,25,1.18,20.68,84.76,0.03,0.0,0.0,0.0
,,,2025-05-22,06:15:04,22.6,83.9,,,,,,,,,,,,,25,1.17,20.73,84.61,0.05,0.0,0.0,0.0
,,,2025-05-22,06:20:03,22.7,83.9,,,,,,,,,,,,,25,1.17,20.78,84.45,0.06,0.0,0.0,0.0
,,,2025-05-22,06:25:01,22.9,83.9,,,,,,,,,,,,,25,1.16,20.83,84.28,0.07,0.0,0.0,0.0
,,,2025-05-22,06:30:10,23.2,83.2,,,,,,,,,,,,,25,1.15,20.89,84.1,0.09,0.0,0.0,0.0
,,,2025-05-22,06:35:08,23.3,82.3,,,,,,,,,,,,,25,1.14,20.95,83.92,0.1,0.0,0.0,0.0
,,,2025-05-22,06:40:07,23.5,81.9,,,,,,,,,,,,,25,1.13,21.0,83.73,0.12,0.0,0.0,0.0
,,,2025-05-22,06:45:05,23.5,81.1,,,,,,,,,,,,,25,1.12,21.05,83.54,0.14,0.0,0.0,0.0
,,,2025-05-22,06:50:03,23.5,81.2,,,,,,,,,,,,,25,1.12,21.11,83.35,0.15,0.0,0.0,0.0
,,,2025-05-22,06:55:02,23.6,80.8,,,,,,,,,,,,,25,1.11,21.16,83.17,0.17,0.0,0.0,0.0
,,,2025-05-22,07:00:00,23.6,80.6,,,,,,,,,,,,,25,1.1,21.2,83.0,0.19,0.0,0.0,0.0
,,,2025-05-22,07:05:09,23.8,80.3,,,,,,,,,,,,,25,1.09,21.24,82.84,0.21,0.0,0.0,0.0
,,,2025-05-22,07:10:07,24.0,79.8,,,,,,,,,,,,,26,1.08,21.28,82.68,0.24,0.0,0.0,0.0
,,,2025-05-22,07:15:06,24.2,79.7,,,,,,,,,,,,,26,1.07,21.31,82.53,0.26,0.0,0.0,0.0
,,,2025-05-22,07:20:04,24.7,77.6,,,,,,,,,,,,,26,1.07,21.34,82.39,0.29,0.0,0.0,0.0
,,,2025-05-22,07:25:02,25.1,75.9,,,,,,,,,,,,,27,1.06,21.37,82.24,0.32,0.0,0.0,0.0
,,,2025-05-22,07:30:00,25.5,75.0,,,,,,,,,,,,,27,1.05,21.4,82.09,0.35,0.0,0.0,0.0
,,,2025-05-22,07:35:09,25.8,73.4,,,,,,,,,,,,,27,1.04,21.43,81.94,0.38,0.0,0.0,0.0
,,,2025-05-22,07:40:08,25.8,73.5,,,,,,,,,,,,,28,1.03,21.45,81.78,0.41,0.0,0.0,0.0
,,,2025-05-22,07:45:06,25.8,73.2,,,,,,,,,,,,,28,1.02,21.49,81.6,0.44,0.0,0.0,0.0
,,,2025-05-22,07:50:04,25.3,73.8,,,,,,,,,,,,,28,1.02,21.52,81.42,0.46,0.0,0.0,0.0
,,,2025-05-22,07:55:02,25.2,74.9,,,,,,,,,,,,,29,1.01,21.56,81.22,0.48,0.0,0.0,0.0
,,,2025-05-22,08:00:01,25.4,74.7,,,,,,,,,,,,,29,1.0,21.6,81.0,0.49,0.0,0.0,0.0
,,,2025-05-22,08:05:10,25.5,74.4,,,,,,,,,,,,,29,1.0,21.65,80.76,0.5,0.0,0.0,0.0
,,,2025-05-22,08:10:08,25.6,73.8,,,,,,,,,,,,,29,1.0,21.7,80.51,0.51,0.0,0.0,0.0
,,,2025-05-22,08:15:06,25.5,73.5,,,,,,,,,,,,,29,1.0,21.75,80.24,0.51,0.0,0.0,0.0
,,,2025-05-22,08:20:05,25.4,73.8,,,,,,,,,,,,,28,1.01,21.81,79.96,0.51,0.0,0.0,0.0
,,,2025-05-22,08:25:03,25.2,74.6,,,,,,,,,,,,,28,1.02,21.87,79.68,0.51,0.0,0.0,0.0
,,,2025-05-22,08:30:01,25.3,74.3,,,,,,,,,,,,,28,1.04,21.92,79.4,0.51,0.0,0.0,0.0
,,,2025-05-22,08:35:00,25.5,74.4,,,,,,,,,,,,,28,1.05,21.98,79.13,0.51,0.0,0.0,0.0
,,,2025-05-22,08:40:09,25.8,72.6,,,,,,,,,,,,,28,1.07,22.03,78.87,0.5,0.0,0.0,0.0
,,,2025-05-22,08:45:07,26.0,72.5,,,,,,,,,,,,,27,1.08,22.08,78.62,0.5,0.0,0.0,0.0
,,,2025-05-22,08:50:05,26.0,72.5,,,,,,,,,,,,,27,1.09,22.13,78.39,0.49,0.0,0.0,0.0
,,,2025-05-22,08:55:03,26.2,71.8,,,,,,,,,,,,,27,1.1,22.17,78.18,0.49,0.0,0.0,0.0
,,,2025-05-22,09:00:02,26.3,71.3,,,,,,,,,,,,,27,1.1,22.2,78.0,0.48,0.0,0.0,0.0
,,,2025-05-22,09:05:00,26.4,70.8,,,,,,,,,,,,,27,1.09,22.23,77.85,0.47,0.0,0.0,0.0
,,,2025-05-22,09:10:09,26.4,70.9,,,,,,,,,,,,,27,1.07,22.24,77.73,0.46,0.0,0.0,0.0
