# YYMMDDHHMI STN  WD   WS GST  GST  GST     PA     PS PT    PR    TA    TD    HM    PV     RN     RN     RN     RN     SD     SD     SD WC WP WW                      CA  CA   CH CT        CT  CT  CT    VS   SS    SI ST    TS    TE    TE    TE    TE  ST   WH BF IR IX
#        KST  ID  16  m/s  WD   WS   TM    hPa    hPa  -   hPa     C     C     %   hPa     mm    DAY    JUN    INT    HR3    DAY    TOT -- -- ---------------------- TOT MID  MIN -------- TOP MID LOW                  GD     C     5    10    20    30 SEA    m --  -  -
202508030000 181  20  1.1  -9 -9.0   -9  999.5 1003.3  2   0.8  27.6  23.6  79.0  29.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   8   53 -         -9  -9  -9  2328 -9.0 -9.00 -9  29.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508030100 181   0  0.0  -9 -9.0   -9  999.5 1003.3 -9  -9.0  27.4  23.6  80.0  29.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   8   50 -         -9  -9  -9  1974 -9.0 -9.00 -9  29.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508030200 181   0  0.0  -9 -9.0   -9  999.3 1003.1 -9  -9.0  26.9  23.5  82.0  28.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   7   24 -         -9  -9  -9  1812 -9.0 -9.00 -9  28.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508030300 181   2  0.6  -9 -9.0   -9  999.0 1002.8  7  -0.5  26.4  24.0  87.0  29.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   3   38 -         -9  -9  -9  1633 -9.0 -9.00 -9  28.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508030400 181   0  0.0  -9 -9.0   -9  998.9 1002.7 -9  -9.0  26.0  23.4  86.0  28.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   2   21 -         -9  -9  -9  2036 -9.0 -9.00 -9  28.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202508030500 181   0  0.2  -9 -9.0   -9  998.8 1002.6 -9  -9.0  25.8  23.8  89.0  29.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   2   41 -         -9  -9  -9  1511 -9.0 -9.00 -9  28.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202508030600 181   5  1.8  -9 -9.0   -9  998.5 1002.3  7  -0.5  25.7  24.1  91.0  30.0    0.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   3   15 -         -9  -9  -9  1006  0.0  0.00 -9  27.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  2
202508030700 181   0  0.2  -9 -9.0   -9  998.8 1002.6 -9  -9.0  26.2  24.4  90.0  30.6   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   1   54 -         -9  -9  -9   954  0.0  0.11 -9  28.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202508030800 181   7  1.3  -9 -9.0   -9  999.0 1002.8 -9  -9.0  26.8  23.8  84.0  29.5   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   2   49 -         -9  -9  -9  1275  0.0  0.31 -9  29.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202508030900 181   2  2.0  -9 -9.0   -9  998.6 1002.4  0   0.1  27.1  24.1  84.0  30.0   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   7   47 -         -9  -9  -9   975  0.0  0.39 -9  29.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202508031000 181   2  2.3  -9 -9.0   -9  998.1 1001.9 -9  -9.0  28.6  24.1  77.0  30.0   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   0   -9 -         -9  -9  -9   923  0.0  0.79 -9  31.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202508031100 181   5  1.5  -9 -9.0   -9  998.1 1001.8 -9  -9.0  29.6  24.2  73.0  30.2   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   1   76 -         -9  -9  -9  1586  0.0  1.33 -9  34.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202508031200 181   0  0.4  -9 -9.0   -9  998.3 1002.0  5  -0.4  30.4  24.0  69.0  29.8   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   4   43 -         -9  -9  -9  1829  0.0  1.00 -9  33.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202508031300 181  23  1.3  -9 -9.0   -9  998.0 1001.7 -9  -9.0  30.4  25.2  74.0  32.1   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   3   44 -         -9  -9  -9  2650  0.0  1.17 -9  34.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202508031400 181  20  1.2  -9 -9.0   -9  997.3 1001.0 -9  -9.0  30.5  25.3  74.0  32.2   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   4   42 -         -9  -9  -9  3096  0.0  0.90 -9  34.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  2
202508031500 181  23  1.1  -9 -9.0   -9  996.9 1000.6  7  -1.4  30.2  25.4  76.0  32.4   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   6   40 -         -9  -9  -9  3360  0.0  0.68 -9  33.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202508031600 181  23  1.7  -9 -9.0   -9  996.9 1000.6 -9  -9.0  29.8  24.8  75.0  31.3   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   9   38 -         -9  -9  -9  3180  0.0  0.36 -9  32.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202508031700 181  23  1.4  -9 -9.0   -9  997.0 1000.8 -9  -9.0  27.8  26.1  91.0  33.8    0.7    0.7    0.7   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   4   11 -         -9  -9  -9   665  0.0  0.14 -9  30.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  2
202508031800 181  18  0.8  -9 -9.0   -9  997.0 1000.8  1   0.2  26.7  25.8  95.0  33.2    1.0    1.7    1.7   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   3   25 -         -9  -9  -9   319  0.0  0.05 -9  29.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  2
202508031900 181  18  2.4  -9 -9.0   -9  997.2 1001.0 -9  -9.0  25.7  24.6  94.0  30.9    3.8    5.5    5.5   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   1   13 -         -9  -9  -9   294  0.0  0.02 -9  28.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  2
202508032000 181  18  2.4  -9 -9.0   -9  997.0 1000.8 -9  -9.0  23.2  21.6  91.0  25.8    4.7   10.2   10.2   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   2   17 -         -9  -9  -9   220  0.0  0.00 -9  26.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  2
202508032100 181  16  2.3  -9 -9.0   -9  997.3 1001.1  2   0.3  22.7  21.6  94.0  25.8    6.8   17.0   17.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   1   11 -         -9  -9  -9   199 -9.0 -9.00 -9  25.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1  2
202508032200 181  14  1.5  -9 -9.0   -9  997.0 1000.8 -9  -9.0  22.3  20.9  92.0  24.7    2.2   19.2   19.2   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   3   16 -         -9  -9  -9   624 -9.0 -9.00 -9  25.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  2
202508032300 181  18  1.4  -9 -9.0   -9  996.5 1000.3 -9  -9.0  22.8  21.2  91.0  25.2    0.7   19.9   19.9   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   1   11 -         -9  -9  -9   789 -9.0 -9.00 -9  25.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  2
202508040000 181   5  2.7  -9 -9.0   -9  996.0  999.8  7  -1.3  22.3  21.6  96.0  25.8    9.4   29.3   29.3   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   1    8 -         -9  -9  -9   360 -9.0 -9.00 -9  24.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  2
202508040100 181   7  2.6  -9 -9.0   -9  995.2  999.0 -9  -9.0  22.3  21.6  96.0  25.8    4.1    4.1    4.1   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   5    1 -         -9  -9  -9   529 -9.0 -9.00 -9  24.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202508040200 181   5  0.8  -9 -9.0   -9  994.7  998.5 -9  -9.0  22.5  21.9  97.0  26.3    2.3    6.4    6.4   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   4    1 -         -9  -9  -9   336 -9.0 -9.00 -9  24.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202508040300 181  20  1.0  -9 -9.0   -9  994.5  998.3  7  -1.5  23.0  22.4  97.0  27.1    5.4   11.8   11.8   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   5    1 -         -9  -9  -9   188 -9.0 -9.00 -9  24.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202508040400 181   2  0.9  -9 -9.0   -9  994.8  998.6 -9  -9.0  23.2  22.6  97.0  27.4    8.0   19.8   19.8   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   2    3 -         -9  -9  -9   282 -9.0 -9.00 -9  24.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202508040500 181   7  1.2  -9 -9.0   -9  994.8  998.6 -9  -9.0  23.4  22.8  97.0  27.7    7.0   26.8   26.8   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   3   -9 -         -9  -9  -9   468 -9.0 -9.00 -9  24.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202508040600 181   5  1.6  -9 -9.0   -9  995.2  999.0  2   0.7  23.5  23.1  98.0  28.3    0.2   27.0   27.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   4    1 -         -9  -9  -9  4318  0.0  0.00 -9  25.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202508040700 181   5  1.7  -9 -9.0   -9  995.8  999.6 -9  -9.0  24.0  23.4  97.0  28.8   -9.0   27.0   27.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   3    2 -         -9  -9  -9  3693  0.0  0.11 -9  25.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508040800 181   0  0.2  -9 -9.0   -9  996.0  999.8 -9  -9.0  26.6  25.1  92.0  31.9   -9.0   27.0   27.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   4    4 -         -9  -9  -9  4794  0.4  0.74 -9  27.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508040900 181  23  2.8  -9 -9.0   -9  996.3 1000.1  2   1.1  27.8  25.2  86.0  32.1   -9.0   27.0   27.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   3    2 -         -9  -9  -9  4660  0.8  1.63 -9  30.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508041000 181  25  3.2  -9 -9.0   -9  996.5 1000.2 -9  -9.0  29.1  24.8  78.0  31.3   -9.0   27.0   27.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   1    9 -         -9  -9  -9  5000  0.9  2.23 -9  32.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508041100 181  20  3.2  -9 -9.0   -9  996.6 1000.3 -9  -9.0  30.2  25.4  76.0  32.4   -9.0   27.0   27.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   2   11 -         -9  -9  -9  5000  0.8  2.83 -9  35.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508041200 181  36  2.5  -9 -9.0   -9  996.7 1000.5  2   0.4  27.5  25.5  89.0  32.6    0.0   27.0   27.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   4    7 -         -9  -9  -9  2368  0.5  2.08 -9  32.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202508041300 181  32  1.7  -9 -9.0   -9  996.6 1000.3 -9  -9.0  29.8  25.3  77.0  32.2   -9.0   27.0   27.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   4    5 -         -9  -9  -9  2764  0.2  1.51 -9  34.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508041400 181  29  2.3  -9 -9.0   -9  996.2  999.9 -9  -9.0  30.9  24.7  70.0  31.1   -9.0   27.0   27.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   3    7 -         -9  -9  -9  5000  0.7  2.92 -9  36.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508041500 181  34  3.3  -9 -9.0   -9  996.7 1000.4  5  -0.1  29.8  25.1  76.0  31.9   -9.0   27.0   27.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   6    7 -         -9  -9  -9  2088  0.3  1.61 -9  33.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508041600 181  32  2.6  -9 -9.0   -9  997.0 1000.7 -9  -9.0  29.7  25.0  76.0  31.7   -9.0   27.0   27.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   7   16 -         -9  -9  -9  2111  0.0  1.28 -9  33.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508041700 181  34  3.3  -9 -9.0   -9  997.4 1001.1 -9  -9.0  29.4  24.7  76.0  31.1   -9.0   27.0   27.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   6    7 -         -9  -9  -9  1904  0.0  0.79 -9  31.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508041800 181  29  1.3  -9 -9.0   -9  997.5 1001.2  2   0.8  29.9  24.5  73.0  30.7   -9.0   27.0   27.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   7    9 -         -9  -9  -9  3134  0.0  0.63 -9  31.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508041900 181   0  0.1  -9 -9.0   -9  997.8 1001.5 -9  -9.0  29.2  24.3  75.0  30.4   -9.0   27.0   27.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7  -9   -9 -         -9  -9  -9  3050 -9.0 -9.00 -9  30.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202508042000 181  20  1.3  -9 -9.0   -9  998.3 1002.1 -9  -9.0  27.8  25.2  86.0  32.1   -9.0   27.0   27.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   7    7 -         -9  -9  -9  1931  0.0  0.03 -9  29.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508042100 181  29  0.5  -9 -9.0   -9  999.4 1003.2  2   2.0  27.8  25.2  86.0  32.1   -9.0   27.0   27.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   6    5 -         -9  -9  -9  1787 -9.0 -9.00 -9  29.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508042200 181  23  2.9  -9 -9.0   -9 1000.1 1003.9 -9  -9.0  27.5  24.1  82.0  30.0   -9.0   27.0   27.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   7    5 -         -9  -9  -9  2723 -9.0 -9.00 -9  28.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508042300 181  23  2.6  -9 -9.0   -9 1000.7 1004.5 -9  -9.0  27.1  23.9  83.0  29.7   -9.0   27.0   27.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   9    6 -         -9  -9  -9  2424 -9.0 -9.00 -9  28.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508050000 181  20  1.9  -9 -9.0   -9 1000.6 1004.4  0   1.2  26.4  24.0  87.0  29.8   -9.0   27.0   27.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   9    5 -         -9  -9  -9  1354 -9.0 -9.00 -9  27.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508050100 181  23  2.5  -9 -9.0   -9 1000.9 1004.7 -9  -9.0  26.1  23.7  87.0  29.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   9    6 -         -9  -9  -9  1363 -9.0 -9.00 -9  27.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508050200 181  23  2.4  -9 -9.0   -9 1000.8 1004.6 -9  -9.0  25.8  23.4  87.0  28.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   7    6 -         -9  -9  -9  1166 -9.0 -9.00 -9  27.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508050300 181  23  1.8  -9 -9.0   -9 1000.8 1004.6  0   0.2  25.1  22.9  88.0  27.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   2    8 -         -9  -9  -9  1564 -9.0 -9.00 -9  26.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508050400 181  23  2.0  -9 -9.0   -9 1001.0 1004.8 -9  -9.0  25.0  22.6  87.0  27.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   4    5 -         -9  -9  -9  1894 -9.0 -9.00 -9  26.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508050500 181  20  1.5  -9 -9.0   -9 1001.4 1005.2 -9  -9.0  24.1  22.7  92.0  27.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   4   11 -         -9  -9  -9  1158 -9.0 -9.00 -9  26.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508050600 181  20  0.9  -9 -9.0   -9 1001.6 1005.4  2   0.8  23.7  22.6  94.0  27.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 -         -9  -9  -9   923  0.0  0.00 -9  25.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508050700 181  23  0.9  -9 -9.0   -9 1002.0 1005.8 -9  -9.0  24.8  23.0  90.0  28.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   3    4 -         -9  -9  -9  1173  0.5  0.28 -9  26.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508050800 181  27  1.4  -9 -9.0   -9 1002.2 1006.0 -9  -9.0  25.8  22.8  84.0  27.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   1    4 -         -9  -9  -9  1091  0.6  0.75 -9  27.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508050900 181  20  2.1  -9 -9.0   -9 1002.0 1005.8  0   0.4  27.4  23.0  77.0  28.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   1   76 -         -9  -9  -9  1776  0.9  1.57 -9  30.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508051000 181  25  1.7  -9 -9.0   -9 1002.3 1006.1 -9  -9.0  28.6  22.3  69.0  26.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   1   76 -         -9  -9  -9  3006  1.0  2.40 -9  34.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508051100 181  27  2.0  -9 -9.0   -9 1002.3 1006.1 -9  -9.0  29.8  22.2  64.0  26.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   0   -9 -         -9  -9  -9  4052  1.0  2.90 -9  36.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508051200 181  25  1.9  -9 -9.0   -9 1002.0 1005.7  8  -0.1  30.4  23.0  65.0  28.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   0   -9 -         -9  -9  -9  4470  1.0  3.30 -9  38.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508051300 181  23  2.6  -9 -9.0   -9 1002.2 1005.9 -9  -9.0  31.3  21.4  56.0  25.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   0   -9 -         -9  -9  -9  5000  1.0  3.36 -9  38.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508051400 181  23  2.2  -9 -9.0   -9 1001.4 1005.1 -9  -9.0  32.2  23.7  61.0  29.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   2   76 -         -9  -9  -9  5000  0.9  3.21 -9  37.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508051500 181  25  3.0  -9 -9.0   -9 1000.6 1004.3  8  -1.4  32.6  22.3  55.0  26.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 -         -9  -9  -9  5000  1.0  3.08 -9  36.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508051600 181  25  2.4  -9 -9.0   -9 1000.3 1004.0 -9  -9.0  32.0  22.4  57.0  27.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   2   13 -         -9  -9  -9  5000  0.8  2.17 -9  34.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508051700 181  23  2.7  -9 -9.0   -9 1000.0 1003.7 -9  -9.0  32.1  22.7  58.0  27.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   2   -9 -         -9  -9  -9  5000  0.5  1.17 -9  32.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508051800 181  23  2.2  -9 -9.0   -9  999.7 1003.4  7  -0.9  31.0  23.6  65.0  29.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   1   13 -         -9  -9  -9  4664  0.7  0.82 -9  31.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508051900 181  23  2.6  -9 -9.0   -9 1000.3 1004.0 -9  -9.0  30.3  23.2  66.0  28.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   1   15 -         -9  -9  -9  5000  0.4  0.34 -9  30.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508052000 181  23  2.9  -9 -9.0   -9 1000.7 1004.5 -9  -9.0  29.0  23.4  72.0  28.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   0   -9 -         -9  -9  -9  5000  0.0  0.03 -9  29.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508052100 181  23  2.5  -9 -9.0   -9 1001.7 1005.5  2   2.1  28.1  23.2  75.0  28.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   1   16 -         -9  -9  -9  5000 -9.0 -9.00 -9  28.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508052200 181  23  1.5  -9 -9.0   -9 1001.7 1005.5 -9  -9.0  27.3  23.5  80.0  28.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   4   14 -         -9  -9  -9  5000 -9.0 -9.00 -9  28.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508052300 181  23  2.7  -9 -9.0   -9 1001.8 1005.6 -9  -9.0  27.6  23.4  78.0  28.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   4    8 -         -9  -9  -9  5000 -9.0 -9.00 -9  27.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508060000 181  23  1.1  -9 -9.0   -9 1001.3 1005.1  8  -0.4  27.2  23.8  82.0  29.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   4    7 -         -9  -9  -9  4617 -9.0 -9.00 -9  27.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508060100 181  20  1.5  -9 -9.0   -9 1001.0 1004.8 -9  -9.0  26.8  24.0  85.0  29.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   3    7 -         -9  -9  -9  3782 -9.0 -9.00 -9  27.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508060200 181  23  3.3  -9 -9.0   -9 1000.8 1004.6 -9  -9.0  27.7  24.1  81.0  30.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   1   16 -         -9  -9  -9  5000 -9.0 -9.00 -9  27.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508060300 181  23  3.3  -9 -9.0   -9 1000.7 1004.5  7  -0.6  27.8  23.8  79.0  29.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   2    9 -         -9  -9  -9  4989 -9.0 -9.00 -9  27.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508060400 181  25  3.5  -9 -9.0   -9 1000.8 1004.6 -9  -9.0  27.5  24.1  82.0  30.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   3    6 -         -9  -9  -9  4996 -9.0 -9.00 -9  27.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508060500 181  25  2.9  -9 -9.0   -9 1000.5 1004.3 -9  -9.0  27.1  24.3  85.0  30.4    0.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   3    7 -         -9  -9  -9  4105 -9.0 -9.00 -9  27.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202508060600 181  23  1.9  -9 -9.0   -9 1000.0 1003.8  8  -0.7  26.7  24.3  87.0  30.4   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   7    6 -         -9  -9  -9  3917  0.0  0.00 -9  27.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202508060700 181  25  1.7  -9 -9.0   -9  999.8 1003.6 -9  -9.0  26.8  24.6  88.0  30.9    0.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   7    6 -         -9  -9  -9  3850  0.0  0.10 -9  27.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
